FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,363,581,390,626,27,45,-442.302,-824.236,73.114,8.041,8.046,16.005,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,444,653,562,719,118,66,-396.562,-789.982,25.441,34.459,31.469,50.900,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,332,615,458,719,126,104,-433.164,-815.115,32.525,36.316,36.289,65.049,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,129,590,438,719,309,129,-465.159,-842.300,36.951,100.152,18.070,73.777,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Fan_001V,StaticMesh_SM_TargetActor_Fan_001V,418,502,545,719,127,217,-394.800,-830.827,56.963,40.384,40.904,113.934,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1116,59,1279,276,163,217,-323.592,-570.347,177.198,2.099,29.327,34.114,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_WallLamp_002V,StaticMesh_SM_TargetActor_WallLamp_002V,496,394,535,437,39,43,-380.234,-841.355,158.016,13.327,19.634,18.826,-485.471,-524.230,110.000,13.340,-60.588,0.119
164,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,789,577,1279,719,490,142,-363.597,-569.215,47.477,90.994,80.798,94.953,-485.471,-524.230,110.000,13.340,-60.588,0.119
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,533,115,719,115,186,-553.371,-792.199,51.679,53.733,42.717,103.357,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,82,554,297,719,215,165,-492.369,-807.944,46.881,42.970,50.332,93.537,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,233,653,268,713,35,60,-479.907,-792.653,54.682,8.046,8.041,16.005,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,350,583,377,627,27,44,-442.302,-824.236,73.114,8.041,8.046,16.005,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,431,654,550,719,119,65,-396.562,-789.982,25.441,34.459,31.469,50.900,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,317,617,445,719,128,102,-433.164,-815.115,32.525,36.316,36.289,65.049,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,110,592,426,719,316,127,-465.159,-842.300,36.951,100.152,18.070,73.777,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1100,66,1279,280,179,214,-323.592,-570.347,177.198,2.099,29.327,34.114,-484.847,-523.879,110.000,13.419,-59.772,0.116
165,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,775,577,1279,719,504,142,-363.597,-569.215,47.477,90.994,80.798,94.953,-484.847,-523.879,110.000,13.419,-59.772,0.116
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,533,99,719,99,186,-553.371,-792.199,51.679,53.733,42.717,103.357,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,63,554,284,719,221,165,-492.369,-807.944,46.881,42.970,50.332,93.537,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,219,654,254,715,35,61,-479.907,-792.653,54.682,8.046,8.041,16.005,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,337,583,365,628,28,45,-442.302,-824.236,73.114,8.041,8.046,16.005,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,419,654,539,719,120,65,-396.562,-789.982,25.441,34.459,31.469,50.900,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,304,617,434,719,130,102,-433.164,-815.115,32.525,36.316,36.289,65.049,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,93,592,415,719,322,127,-465.159,-842.300,36.951,100.152,18.070,73.777,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1086,72,1279,282,193,210,-323.592,-570.347,177.198,2.099,29.327,34.114,-484.262,-523.541,110.000,13.417,-59.038,0.113
166,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,762,577,1279,719,517,142,-363.597,-569.215,47.477,90.994,80.798,94.953,-484.262,-523.541,110.000,13.417,-59.038,0.113
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,532,82,719,82,187,-553.371,-792.199,51.679,53.733,42.717,103.357,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,44,553,270,719,226,166,-492.369,-807.944,46.881,42.970,50.332,93.537,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,203,654,240,715,37,61,-479.907,-792.653,54.682,8.046,8.041,16.005,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,325,582,353,628,28,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,407,654,528,719,121,65,-396.562,-789.982,25.441,34.459,31.469,50.900,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,290,617,422,719,132,102,-433.164,-815.115,32.525,36.316,36.289,65.049,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,75,591,403,719,328,128,-465.159,-842.300,36.951,100.152,18.070,73.777,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1072,76,1274,283,202,207,-323.592,-570.347,177.198,2.099,29.327,34.114,-483.662,-523.184,110.000,13.339,-58.268,0.108
167,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,748,575,1279,719,531,144,-363.597,-569.215,47.477,90.994,80.798,94.953,-483.662,-523.184,110.000,13.339,-58.268,0.108
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,531,65,719,65,188,-553.371,-792.199,51.679,53.733,42.717,103.357,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,26,552,257,719,231,167,-492.369,-807.944,46.881,42.970,50.332,93.537,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,189,653,226,715,37,62,-479.907,-792.653,54.682,8.046,8.041,16.005,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,312,581,341,627,29,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,395,652,517,719,122,67,-396.562,-789.982,25.441,34.459,31.469,50.900,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,277,615,411,719,134,104,-433.164,-815.115,32.525,36.316,36.289,65.049,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,58,590,392,719,334,129,-465.159,-842.300,36.951,100.152,18.070,73.777,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1058,79,1255,284,197,205,-323.592,-570.347,177.198,2.099,29.327,34.114,-483.092,-522.832,110.000,13.190,-57.515,0.104
168,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,735,573,1279,719,544,146,-363.597,-569.215,47.477,90.994,80.798,94.953,-483.092,-522.832,110.000,13.190,-57.515,0.104
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,528,46,719,46,191,-553.371,-792.199,51.679,53.733,42.717,103.357,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,5,549,242,719,237,170,-492.369,-807.944,46.881,42.970,50.332,93.537,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,172,651,210,713,38,62,-479.907,-792.653,54.682,8.046,8.041,16.005,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,298,578,328,624,30,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,381,649,505,719,124,70,-396.562,-789.982,25.441,34.459,31.469,50.900,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,262,613,398,719,136,106,-433.164,-815.115,32.525,36.316,36.289,65.049,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,39,587,379,719,340,132,-465.159,-842.300,36.951,100.152,18.070,73.777,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1043,81,1235,283,192,202,-323.592,-570.347,177.198,2.099,29.327,34.114,-482.441,-522.417,110.000,12.932,-56.675,0.098
169,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,720,569,1279,719,559,150,-363.597,-569.215,47.477,90.994,80.798,94.953,-482.441,-522.417,110.000,12.932,-56.675,0.098
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,525,33,719,33,194,-553.371,-792.199,51.679,53.733,42.717,103.357,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,0,547,232,719,232,172,-492.369,-807.944,46.881,42.970,50.332,93.537,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,162,649,200,711,38,62,-479.907,-792.653,54.682,8.046,8.041,16.005,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,289,576,319,622,30,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,373,646,497,719,124,73,-396.562,-789.982,25.441,34.459,31.469,50.900,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,253,610,389,719,136,109,-433.164,-815.115,32.525,36.316,36.289,65.049,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,27,585,371,719,344,134,-465.159,-842.300,36.951,100.152,18.070,73.777,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1034,82,1222,282,188,200,-323.592,-570.347,177.198,2.099,29.327,34.114,-481.986,-522.118,110.000,12.696,-56.131,0.093
170,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,710,566,1279,719,569,153,-363.597,-569.215,47.477,90.994,80.798,94.953,-481.986,-522.118,110.000,12.696,-56.131,0.093
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,0,521,17,719,17,198,-553.371,-792.199,51.679,53.733,42.717,103.357,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,0,543,219,719,219,176,-492.369,-807.944,46.881,42.970,50.332,93.537,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,148,645,187,708,39,63,-479.907,-792.653,54.682,8.046,8.041,16.005,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,278,572,307,618,29,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,361,642,486,719,125,77,-396.562,-789.982,25.441,34.459,31.469,50.900,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,241,606,378,719,137,113,-433.164,-815.115,32.525,36.316,36.289,65.049,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,11,580,360,719,349,139,-465.159,-842.300,36.951,100.152,18.070,73.777,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1022,81,1205,279,183,198,-323.592,-570.347,177.198,2.099,29.327,34.114,-481.413,-521.731,110.000,12.338,-55.408,0.087
171,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,697,561,1279,719,582,158,-363.597,-569.215,47.477,90.994,80.798,94.953,-481.413,-521.731,110.000,12.338,-55.408,0.087
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,0,538,205,719,205,181,-492.369,-807.944,46.881,42.970,50.332,93.537,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,133,641,173,704,40,63,-479.907,-792.653,54.682,8.046,8.041,16.005,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,265,567,295,613,30,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,350,637,475,719,125,82,-396.562,-789.982,25.441,34.459,31.469,50.900,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,228,601,367,719,139,118,-433.164,-815.115,32.525,36.316,36.289,65.049,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,576,348,719,348,143,-465.159,-842.300,36.951,100.152,18.070,73.777,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,1009,80,1188,277,179,197,-323.592,-570.347,177.198,2.099,29.327,34.114,-480.848,-521.335,110.000,11.915,-54.637,0.081
172,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,684,556,1279,719,595,163,-363.597,-569.215,47.477,90.994,80.798,94.953,-480.848,-521.335,110.000,11.915,-54.637,0.081
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,0,532,190,719,190,187,-492.369,-807.944,46.881,42.970,50.332,93.537,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,117,636,157,699,40,63,-479.907,-792.653,54.682,8.046,8.041,16.005,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,251,562,282,608,31,46,-442.302,-824.236,73.114,8.041,8.046,16.005,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,337,631,463,719,126,88,-396.562,-789.982,25.441,34.459,31.469,50.900,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,214,596,354,719,140,123,-433.164,-815.115,32.525,36.316,36.289,65.049,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,570,336,719,336,149,-465.159,-842.300,36.951,100.152,18.070,73.777,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,996,79,1170,273,174,194,-323.592,-570.347,177.198,2.099,29.327,34.114,-480.289,-520.931,110.000,11.436,-53.808,0.075
173,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,670,550,1279,719,609,169,-363.597,-569.215,47.477,90.994,80.798,94.953,-480.289,-520.931,110.000,11.436,-53.808,0.075
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,0,526,176,719,176,193,-492.369,-807.944,46.881,42.970,50.332,93.537,-479.711,-520.498,110.000,10.877,-53.011,0.068
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,102,630,143,694,41,64,-479.907,-792.653,54.682,8.046,8.041,16.005,-479.711,-520.498,110.000,10.877,-53.011,0.068
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,238,555,269,602,31,47,-442.302,-824.236,73.114,8.041,8.046,16.005,-479.711,-520.498,110.000,10.877,-53.011,0.068
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,201,589,342,719,141,130,-433.164,-815.115,32.525,36.316,36.289,65.049,-479.711,-520.498,110.000,10.877,-53.011,0.068
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,564,324,719,324,155,-465.159,-842.300,36.951,100.152,18.070,73.777,-479.711,-520.498,110.000,10.877,-53.011,0.068
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,983,76,1153,268,170,192,-323.592,-570.347,177.198,2.099,29.327,34.114,-479.711,-520.498,110.000,10.877,-53.011,0.068
174,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,656,542,1279,719,623,177,-363.597,-569.215,47.477,90.994,80.798,94.953,-479.711,-520.498,110.000,10.877,-53.011,0.068
175,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Chair_002V,StaticMesh_SM_TargetActor_Chair_002V,0,526,176,719,176,193,-492.369,-807.944,46.881,42.970,50.332,93.537,-479.711,-520.498,110.000,10.877,-53.011,0.068
175,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,102,630,143,694,41,64,-479.907,-792.653,54.682,8.046,8.041,16.005,-479.711,-520.498,110.000,10.877,-53.011,0.068
175,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Workdesk_003V,StaticMesh_SM_Bedroom_Workdesk_003V,238,555,269,602,31,47,-442.302,-824.236,73.114,8.041,8.046,16.005,-479.711,-520.498,110.000,10.877,-53.011,0.068
175,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Basket_002V,StaticMesh_SM_TargetActor_Basket_002V,201,589,342,719,141,130,-433.164,-815.115,32.525,36.316,36.289,65.049,-479.711,-520.498,110.000,10.877,-53.011,0.068
175,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,564,324,719,324,155,-465.159,-842.300,36.951,100.152,18.070,73.777,-479.711,-520.498,110.000,10.877,-53.011,0.068
175,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,983,76,1153,268,170,192,-323.592,-570.347,177.198,2.099,29.327,34.114,-479.711,-520.498,110.000,10.877,-53.011,0.068
